datetime,symbol,side,entry_type,entry_price,is_entry,is_entry_plan,is_boast,is_fear,is_fear_plan,is_greed,is_stop,is_stop_plan,is_lc,is_lc_plan,is_tp,is_tp_plan
2026.01.02 13:49,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.02 14:05,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 14:08,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.02 14:13,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 14:13,USDJPY,BUY,LIMIT,156.65,0,0,0,0,0,0,0,0,0,0,0,1
2026.01.02 14:20,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 14:48,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 14:55,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 14:57,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,1,0
2026.01.02 14:58,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 15:02,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 15:04,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 15:08,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 15:30,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 15:34,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 15:34,USDJPY,SELL,LIMIT,158.5,0,0,0,0,0,0,0,1,0,0,0,0
2026.01.02 15:35,USDJPY,SELL,LIMIT,156.98,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.02 15:43,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 15:58,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 17:04,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 17:04,USDJPY,SELL,LIMIT,156.98,0,0,0,0,0,0,0,0,0,0,0,1
2026.01.02 17:10,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 17:11,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.02 17:51,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 18:01,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 18:01,USDJPY,SELL,LIMIT,156.98,0,0,0,0,0,0,0,0,0,0,0,1
2026.01.02 18:19,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 18:19,USDJPY,SELL,LIMIT,156.98,0,0,0,0,0,0,0,0,0,0,0,1
2026.01.02 18:46,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 19:18,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 19:36,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,1,0,1,0,0,0
2026.01.02 19:36,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 19:54,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 20:17,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 20:20,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 20:54,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,1,0,0,0,0,0
2026.01.02 21:38,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.02 21:42,USDJPY,SELL,LIMIT,157.27,0,0,0,0,0,0,0,0,0,0,0,1
2026.01.02 22:03,USDJPY,SELL,LIMIT,157.000,0,0,0,0,0,0,0,1,0,0,0,0
2026.01.02 22:27,USDJPY,BUY,LIMIT,156.81,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.02 22:32,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 22:32,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 23:00,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 23:14,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 23:38,USDJPY,BUY,LIMIT,156.3,0,0,0,0,0,0,0,1,0,0,0,0
2026.01.02 23:49,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 23:52,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.02 23:59,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
