datetime,symbol,side,entry_type,entry_price,is_entry,is_entry_plan,is_boast,is_fear,is_fear_plan,is_greed,is_stop,is_stop_plan,is_lc,is_lc_plan,is_tp,is_tp_plan
2025.12.30 16:33,USDJPY,BUY,INSTANT,,0,0,0,0,0,1,0,0,0,0,0,0
2025.12.30 16:40,USDJPY,SELL,INSTANT,,0,0,0,1,0,0,0,0,0,0,0,0
2025.12.30 16:45,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.30 16:49,USDJPY,SELL,INSTANT,,0,0,0,0,0,1,0,0,0,0,0,0
2025.12.30 16:59,USDJPY,BUY,INSTANT,,0,0,0,0,0,1,0,0,0,0,0,0
2025.12.30 17:02,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.30 17:11,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2025.12.30 17:17,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.30 17:22,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.30 17:25,USDJPY,BUY,LIMIT,155.7,0,1,0,0,0,0,0,0,0,0,0,0
2025.12.30 17:26,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.30 17:30,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.30 17:32,USDJPY,SELL,LIMIT,156.026,0,0,0,0,0,0,0,0,0,0,0,1
2025.12.30 17:39,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.30 18:00,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.30 18:00,USDJPY,SELL,LIMIT,156.280,0,0,0,0,0,0,0,0,0,0,0,1
2025.12.30 18:42,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,1,0,0,0,0,0
2025.12.30 18:56,USDJPY,SELL,LIMIT,156.20,0,0,0,0,0,0,0,0,0,0,0,1
2025.12.30 18:57,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.30 19:07,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.30 19:09,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.30 19:09,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,1,0
2025.12.30 19:21,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.30 19:34,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.30 20:01,USDJPY,BUY,LIMIT,155.7,0,1,0,0,0,0,0,0,0,0,0,0
2025.12.30 20:28,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2025.12.30 20:45,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.30 20:46,USDJPY,SELL,LIMIT,156,0,0,0,0,0,0,0,0,0,0,0,1
2025.12.30 20:52,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.30 21:30,USDJPY,SELL,LIMIT,156.25,0,1,0,0,0,0,0,0,0,0,0,0
2025.12.30 21:44,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.30 21:53,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2025.12.30 22:14,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.30 22:15,USDJPY,SELL,LIMIT,156.2,0,1,0,0,0,0,0,0,0,0,0,0
2025.12.30 22:25,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,1,0
2025.12.30 22:28,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.30 22:32,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.30 22:34,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.30 22:41,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.30 22:59,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.30 23:03,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.30 23:04,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,1,0,0,0,0,0
2025.12.30 23:06,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.30 23:12,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2025.12.30 23:12,USDJPY,SELL,LIMIT,156.5,0,0,0,0,0,0,0,0,0,0,0,1
2025.12.30 23:16,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.30 23:23,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2025.12.30 23:34,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
