datetime,symbol,side,entry_type,entry_price,is_entry,is_entry_plan,is_boast,is_fear,is_fear_plan,is_greed,is_stop,is_stop_plan,is_lc,is_lc_plan,is_tp,is_tp_plan
2026.01.07 08:01,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.07 08:05,USDJPY,SELL,LIMIT,157.1,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.07 09:07,USDJPY,SELL,LIMIT,157.2,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.07 09:28,USDJPY,SELL,LIMIT,157,0,0,0,0,0,0,0,0,0,0,0,1
2026.01.07 09:28,USDJPY,SELL,LIMIT,157.1,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.07 10:30,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.07 10:30,USDJPY,BUY,LIMIT,156.5,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.07 10:33,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.07 10:38,USDJPY,SELL,LIMIT,156.9,0,0,0,0,0,0,0,0,0,0,0,1
2026.01.07 10:52,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.07 10:54,USDJPY,SELL,LIMIT,156.8,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.07 11:13,USDJPY,BUY,INSTANT,,0,0,0,0,0,1,0,0,0,0,0,0
2026.01.07 12:00,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.07 12:00,USDJPY,SELL,LIMIT,156.80,0,0,0,0,0,0,0,0,0,0,0,1
2026.01.07 12:40,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.07 13:04,USDJPY,BUY,LIMIT,156.315,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.07 13:15,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.07 13:23,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.07 14:15,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.07 14:26,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.07 14:46,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.07 14:59,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.07 15:00,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.07 15:03,USDJPY,BUY,LIMIT,156.00,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.07 15:03,USDJPY,BUY,LIMIT,155.50,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.07 15:06,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.07 15:16,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.07 15:36,USDJPY,BUY,LIMIT,156.11,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.07 15:53,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.07 16:20,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.07 16:52,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.07 16:58,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.07 17:32,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.07 17:38,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.07 17:38,USDJPY,SELL,LIMIT,156.58,0,0,0,0,0,0,0,0,0,0,0,1
2026.01.07 17:46,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.07 17:58,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.07 18:33,USDJPY,SELL,LIMIT,156.6,0,0,0,0,0,0,0,1,0,0,0,0
2026.01.07 19:34,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.07 19:46,USDJPY,BUY,INSTANT,,0,0,0,1,0,0,0,0,0,0,0,0
2026.01.07 20:13,USDJPY,BUY,INSTANT,,0,0,0,0,0,1,0,0,0,0,0,0
2026.01.07 20:35,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.07 21:17,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.07 21:17,USDJPY,BUY,LIMIT,156.1,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.07 22:16,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.07 22:17,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,1,0,0,0,0,0
2026.01.07 22:17,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.07 22:36,USDJPY,BUY,LIMIT,156.396,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.07 22:38,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.07 22:48,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.07 23:08,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.07 23:12,USDJPY,BUY,LIMIT,156,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.07 23:54,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
