datetime,symbol,side,entry_type,entry_price,is_entry,is_entry_plan,is_boast,is_fear,is_fear_plan,is_greed,is_stop,is_stop_plan,is_lc,is_lc_plan,is_tp,is_tp_plan
2026.01.15 00:01,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.15 00:19,USDJPY,BUY,LIMIT,157.8,0,0,0,0,0,0,0,0,0,0,0,1
2026.01.15 00:20,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.15 00:26,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,1,0,0,0,0,0
2026.01.15 00:57,USDJPY,BUY,LIMIT,157.5,0,0,0,0,0,0,0,0,0,0,0,1
2026.01.15 00:59,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.15 01:07,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.15 01:17,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,1,0,0,0,0,0
2026.01.15 01:18,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,1,0
2026.01.15 01:32,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.15 02:09,USDJPY,BUY,LIMIT,158.308,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.15 02:44,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,1,0
2026.01.15 03:09,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.15 03:11,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,1,0
2026.01.15 04:03,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.15 05:12,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.15 05:54,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.15 06:54,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.15 07:06,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.15 07:13,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.15 07:53,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.15 07:58,USDJPY,BUY,LIMIT,157.900,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.15 08:03,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,1,0
2026.01.15 08:19,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.15 08:29,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.15 08:30,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.15 09:09,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.15 09:56,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.15 10:12,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
