datetime,symbol,side,entry_type,entry_price,is_entry,is_entry_plan,is_boast,is_fear,is_fear_plan,is_greed,is_stop,is_stop_plan,is_lc,is_lc_plan,is_tp,is_tp_plan
2025.12.22 06:49,USDJPY,SELL,LIMIT,162,0,0,0,0,0,0,0,1,0,0,0,0
2025.12.22 07:19,USDJPY,BUY,LIMIT,156.75,0,1,0,0,0,0,0,0,0,0,0,0
2025.12.22 08:04,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.22 08:17,USDJPY,SELL,INSTANT,,1,0,1,0,0,0,1,0,0,0,0,0
2025.12.22 08:24,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.22 08:48,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.22 09:00,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.22 09:02,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.22 09:48,USDJPY,SELL,LIMIT,157.41,0,1,0,0,0,0,0,0,0,0,0,0
2025.12.22 10:14,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.22 10:14,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.22 11:19,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2025.12.22 11:31,USDJPY,SELL,INSTANT,,0,0,1,0,0,0,0,0,0,0,0,0
2025.12.22 11:37,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.22 12:05,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,1,0,0,0,0,0
2025.12.22 12:22,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.22 12:55,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.22 13:03,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.22 13:04,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.22 13:56,USDJPY,SELL,LIMIT,157.38,0,0,0,0,0,0,0,1,0,0,0,0
2025.12.22 16:17,USDJPY,BUY,LIMIT,155.42,0,0,0,0,0,0,0,0,0,0,0,1
2025.12.22 17:50,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,1,0,0,0,0,0
2025.12.22 17:54,USDJPY,SELL,LIMIT,157.65,0,0,0,0,0,0,0,0,0,0,0,1
2025.12.22 18:01,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.22 19:02,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.22 20:07,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.22 20:23,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.22 21:50,USDJPY,BUY,INSTANT,,0,0,0,1,0,0,0,0,0,0,0,0
2025.12.22 22:11,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2025.12.22 22:12,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.22 22:43,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.22 22:43,USDJPY,BUY,LIMIT,156.8,0,0,0,0,0,0,0,0,0,0,0,1
2025.12.22 22:43,USDJPY,BUY,LIMIT,156.3,0,1,0,0,0,0,0,0,0,0,0,0
2025.12.22 23:34,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.22 23:46,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
