datetime,symbol,side,entry_type,entry_price,is_entry,is_entry_plan,is_boast,is_fear,is_fear_plan,is_greed,is_stop,is_stop_plan,is_lc,is_lc_plan,is_tp,is_tp_plan
2026.01.14 10:39,USDJPY,SELL,LIMIT,160,0,0,0,0,0,0,0,0,0,0,0,1
2026.01.14 11:32,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.14 11:56,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.14 11:56,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.14 12:11,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.14 12:37,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.14 12:42,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,1,0,0,0,0,0
2026.01.14 13:09,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,1,0,0,0,0,0
2026.01.14 13:26,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.14 13:27,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.14 14:01,USDJPY,BUY,LIMIT,157.73,0,0,0,0,0,0,0,1,0,0,0,0
2026.01.14 14:01,USDJPY,BUY,LIMIT,158,0,0,0,0,0,0,0,0,0,0,0,1
2026.01.14 14:01,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.14 15:49,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.14 16:26,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.14 16:29,USDJPY,BUY,LIMIT,159,0,0,0,0,0,0,0,1,0,0,0,0
2026.01.14 16:29,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.14 17:02,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.14 17:12,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,1,0,0,0,0,0
2026.01.14 17:15,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.14 18:36,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.14 18:38,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.14 19:42,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.14 19:49,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.14 19:51,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.14 19:51,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.14 20:07,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.14 20:56,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.14 20:56,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.14 21:01,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.14 21:01,USDJPY,BUY,LIMIT,158.2,0,0,0,0,0,0,0,0,0,0,0,1
2026.01.14 21:06,USDJPY,BUY,LIMIT,158.1,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.14 21:07,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.14 21:45,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.14 22:03,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.14 22:08,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.14 23:04,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.14 23:04,USDJPY,SELL,LIMIT,159,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.14 23:21,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.14 23:54,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
