datetime,symbol,side,entry_type,entry_price,is_entry,is_entry_plan,is_boast,is_fear,is_fear_plan,is_greed,is_stop,is_stop_plan,is_lc,is_lc_plan,is_tp,is_tp_plan
2026.01.12 04:40,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.12 04:58,USDJPY,BUY,LIMIT,158,0,0,0,0,1,0,0,0,0,0,0,0
2026.01.12 05:32,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.12 06:54,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.12 07:06,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.12 07:06,USDJPY,BUY,LIMIT,159.00,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.12 07:06,USDJPY,SELL,LIMIT,160,0,0,0,0,0,0,0,1,0,0,0,0
2026.01.12 08:57,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.12 09:00,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.12 09:09,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.12 09:20,USDJPY,BUY,LIMIT,157.8,0,0,0,0,0,0,0,1,0,0,0,0
2026.01.12 09:20,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.12 09:35,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.12 09:42,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,1,0,0,0,0,0
2026.01.12 09:44,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.12 09:45,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.12 09:46,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.12 09:46,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.12 10:01,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.12 10:01,USDJPY,SELL,LIMIT,157.3,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.12 10:01,USDJPY,SELL,LIMIT,157.8,0,0,0,0,0,0,0,0,0,0,0,1
2026.01.12 10:37,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.12 10:40,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.12 10:54,USDJPY,SELL,LIMIT,157.45,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.12 10:54,USDJPY,SELL,LIMIT,157.55,0,0,0,0,0,0,0,0,0,0,0,1
2026.01.12 11:13,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.12 12:00,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.12 12:17,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.12 12:21,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.12 12:21,USDJPY,SELL,LIMIT,158.25,0,0,0,0,0,0,0,0,0,0,0,1
2026.01.12 13:31,USDJPY,BUY,LIMIT,158.82,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.12 13:31,USDJPY,SELL,LIMIT,157.5,0,1,0,0,0,0,0,0,0,0,0,0
