datetime,symbol,side,entry_type,entry_price,is_entry,is_entry_plan,is_boast,is_fear,is_fear_plan,is_greed,is_stop,is_stop_plan,is_lc,is_lc_plan,is_tp,is_tp_plan
2025.12.23 00:29,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 00:39,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 01:17,USDJPY,BUY,LIMIT,156.85,0,0,0,0,0,0,0,1,0,0,0,0
2025.12.23 02:44,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 03:11,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2025.12.23 07:16,USDJPY,SELL,LIMIT,157,0,1,0,0,0,0,0,0,0,0,0,0
2025.12.23 08:06,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 08:29,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 08:41,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 09:46,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 09:58,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 10:07,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 10:22,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 10:48,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 10:51,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 11:11,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 11:37,USDJPY,BUY,LIMIT,156.0,0,0,0,0,0,0,0,0,0,0,0,1
2025.12.23 12:07,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2025.12.23 12:46,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 13:04,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 13:04,USDJPY,BUY,LIMIT,155.8,0,0,0,0,0,0,0,1,0,0,0,0
2025.12.23 13:06,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2025.12.23 13:06,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 13:06,USDJPY,BUY,LIMIT,155.9,0,0,0,0,0,0,0,1,0,0,0,0
2025.12.23 13:06,USDJPY,SELL,LIMIT,157.4,0,0,0,0,0,0,0,0,0,0,0,1
2025.12.23 13:15,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 13:28,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2025.12.23 15:05,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 16:00,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 16:37,USDJPY,BUY,LIMIT,155.85,0,1,0,0,0,0,0,0,0,0,0,0
2025.12.23 16:54,USDJPY,BUY,LIMIT,153.3,0,0,0,0,0,0,0,0,0,0,0,1
2025.12.23 18:16,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2025.12.23 18:22,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 18:22,USDJPY,BUY,LIMIT,155.5,0,0,0,0,0,0,0,1,0,1,0,0
2025.12.23 18:29,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 18:49,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 20:25,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2025.12.23 20:57,USDJPY,SELL,LIMIT,159.87,0,1,0,0,0,0,0,0,0,0,0,0
2025.12.23 21:54,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 21:57,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,1,0
2025.12.23 22:23,USDJPY,SELL,LIMIT,156.5,0,1,0,0,0,0,0,0,0,0,0,0
2025.12.23 22:34,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2025.12.23 22:41,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,1,0,0,0,0,0
2025.12.23 22:47,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 22:56,USDJPY,SELL,LIMIT,157.230,0,1,0,0,0,0,0,0,0,0,0,0
2025.12.23 23:10,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 23:47,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.23 23:47,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2025.12.23 23:47,USDJPY,SELL,LIMIT,156.8,0,0,0,0,0,0,0,0,0,0,0,1
