datetime,symbol,side,entry_type,entry_price,is_entry,is_entry_plan,is_boast,is_fear,is_fear_plan,is_greed,is_stop,is_stop_plan,is_lc,is_lc_plan,is_tp,is_tp_plan
2025.12.24 00:03,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.24 00:27,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.24 00:32,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,1,0,0,0,0,0
2025.12.24 08:25,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.24 09:07,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.24 09:27,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.24 09:54,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.24 10:39,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2025.12.24 10:48,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.24 11:04,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.24 12:28,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2025.12.24 12:44,USDJPY,SELL,LIMIT,156.0,0,0,0,0,0,0,0,0,0,0,0,1
2025.12.24 12:45,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2025.12.24 12:53,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.24 13:09,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.24 13:41,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.24 13:44,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2025.12.24 14:02,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2025.12.24 14:07,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.24 14:09,USDJPY,SELL,LIMIT,156.10,0,1,0,0,0,0,0,0,0,0,0,0
2025.12.24 15:08,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.24 15:33,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.24 15:33,USDJPY,SELL,LIMIT,157,0,1,0,0,0,0,0,0,0,0,0,0
2025.12.24 15:33,USDJPY,BUY,LIMIT,155.2,0,0,0,0,0,0,0,0,0,0,0,1
2025.12.24 15:45,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.24 16:02,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.24 17:06,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.24 18:14,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.24 20:19,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.24 20:24,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.24 20:39,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.24 20:40,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.24 21:33,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2025.12.24 22:04,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2025.12.24 22:13,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2025.12.24 23:44,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
